state,year,value
Rajasthan,2016-17,72197182.0
Sikkim,2011-12,1089210.0
Sikkim,2012-13,1196742.0
Sikkim,2013-14,1331690.0
Sikkim,2014-15,1484516.0
Sikkim,2015-16,1724275.0
Sikkim,2016-17,1959619.0
Tamil Nadu,2011-12,69302212.0
Tamil Nadu,2012-13,78477168.0
Tamil Nadu,2013-14,88778435.0
Tamil Nadu,2014-15,98284312.0
Tamil Nadu,2015-16,107641409.0
Tamil Nadu,2016-17,118379880.0
Telangana,2011-12,33605011.0
Telangana,2012-13,37526261.0
Telangana,2013-14,42172940.0
Telangana,2014-15,46649916.0
Telangana,2015-16,53033551.0
Telangana,2016-17,60018601.0
Tripura,2011-12,1879553.0
Tripura,2012-13,2128938.0
Tripura,2013-14,2503940.0
Tripura,2014-15,2886502.0
Tripura,2015-16,3472325.0
Tripura,2016-17,3772986.0
Uttar Pradesh,2011-12,69491448.0
Uttar Pradesh,2012-13,79274505.0
Uttar Pradesh,2013-14,90662069.0
Uttar Pradesh,2014-15,97413900.0
Uttar Pradesh,2015-16,109207358.0
Uttar Pradesh,2016-17,123806368.0
Uttarakhand,2011-12,10833283.0
Uttarakhand,2012-13,12374880.0
Uttarakhand,2013-14,13950392.0
Uttarakhand,2014-15,15048693.0
Uttarakhand,2015-16,16359501.0
Uttarakhand,2016-17,17983866.0
West Bengal,2011-12,49846984.0
West Bengal,2012-13,56611164.0
West Bengal,2013-14,64308808.0
West Bengal,2014-15,67880033.0
West Bengal,2015-16,75016317.0
West Bengal,2016-17,81933989.0
Andaman & Nicobar Islands,2017-18,755921.0
Andaman & Nicobar Islands,2018-19,831096.0
Andaman & Nicobar Islands,2019-20,894967.0
Andaman & Nicobar Islands,2020-21,862559.0
Andaman & Nicobar Islands,2021-22,966861.0
Andaman & Nicobar Islands,2022-23,1105445.0
Andaman & Nicobar Islands,2023-24,1154608.0
Andaman & Nicobar Islands,2024-25,
Andhra Pradesh,2017-18,72527188.0
Andhra Pradesh,2018-19,79817560.0
Andhra Pradesh,2019-20,86284781.0
Andhra Pradesh,2020-21,90886785.0
Andhra Pradesh,2021-22,106240055.0
Andhra Pradesh,2022-23,122717813.0
Andhra Pradesh,2023-24,131558890.0
Andhra Pradesh,2024-25,146991398.0
Arunachal Pradesh,2017-18,2157736.0
Arunachal Pradesh,2018-19,2397653.0
Arunachal Pradesh,2019-20,2832963.0
Arunachal Pradesh,2020-21,2856317.0
Arunachal Pradesh,2021-22,3063575.0
Arunachal Pradesh,2022-23,3274405.0
Arunachal Pradesh,2023-24,3622505.0
Arunachal Pradesh,2024-25,4103195.0
Assam,2017-18,26270579.0
Assam,2018-19,28214800.0
Assam,2019-20,31897111.0
Assam,2020-21,30896832.0
Assam,2021-22,37884079.0
Assam,2022-23,44673721.0
Assam,2023-24,52070489.0
Assam,2024-25,58800142.0
Bihar,2017-18,45841506.0
Bihar,2018-19,51035141.0
Bihar,2019-20,55980493.0
Bihar,2020-21,55232723.0
