state,year,value
Meghalaya,2007,9752.0
Meghalaya,2008,9839.0
Meghalaya,2009,11019.0
Meghalaya,2010,11702.0
Meghalaya,2011,11984.0
Meghalaya,2012,12103.0
Mizoram,2005,5426.0
Mizoram,2006,5974.0
Mizoram,2007,6144.0
Mizoram,2008,6158.0
Mizoram,2009,7742.0
Mizoram,2010,8727.0
Mizoram,2011,9810.0
Mizoram,2012,11293.0
Nagaland,2005,26241.0
Nagaland,2006,22085.0
Nagaland,2007,21947.0
Nagaland,2008,22304.0
Nagaland,2009,32597.0
Nagaland,2010,33423.0
Nagaland,2011,34146.0
Nagaland,2012,35189.0
Odisha,2005,215141.0
Odisha,2006,215214.0
Odisha,2007,215300.0
Odisha,2008,215404.0
Odisha,2009,229132.0
Odisha,2010,233524.0
Odisha,2011,258836.0
Odisha,2012,254709.0
Puducherry,2005,2613.0
Puducherry,2006,2624.0
Puducherry,2007,2696.0
Puducherry,2008,2696.0
Puducherry,2009,2712.0
Puducherry,2010,2727.0
Puducherry,2011,2740.0
Puducherry,2012,2585.0
Punjab,2005,46490.0
Punjab,2006,45165.0
Punjab,2007,45135.0
Punjab,2008,45178.0
Punjab,2009,77912.0
Punjab,2010,81899.0
Punjab,2011,84193.0
Punjab,2012,93871.0
Rajasthan,2005,149753.0
Rajasthan,2006,152435.0
Rajasthan,2007,159902.0
Rajasthan,2008,171479.0
Rajasthan,2009,217543.0
Rajasthan,2010,223300.0
Rajasthan,2011,241318.0
Rajasthan,2012,248604.0
Sikkim,2005,2076.0
Sikkim,2006,2118.0
Sikkim,2007,1873.0
Sikkim,2008,1873.0
Sikkim,2009,4199.0
Sikkim,2010,4420.0
Sikkim,2011,4630.0
Sikkim,2012,5616.0
Tamil Nadu,2005,176209.0
Tamil Nadu,2006,179348.0
Tamil Nadu,2007,180823.0
Tamil Nadu,2008,181213.0
Tamil Nadu,2009,188037.0
Tamil Nadu,2010,190055.0
Tamil Nadu,2011,192339.0
Tamil Nadu,2012,230200.0
Telangana@,2005,
Telangana@,2006,
Telangana@,2007,
Telangana@,2008,
Telangana@,2009,
Telangana@,2010,
Telangana@,2011,
Telangana@,2012,
Tripura,2005,31716.0
Tripura,2006,31731.0
Tripura,2007,31731.0
Tripura,2008,31733.0
Tripura,2009,32767.0
Tripura,2010,33338.0
Tripura,2011,33772.0
Tripura,2012,29248.0
Uttar Pradesh,2005,256683.0
Uttar Pradesh,2006,263555.0
Uttar Pradesh,2007,272362.0
Uttar Pradesh,2008,284673.0
Uttar Pradesh,2009,329185.0
Uttar Pradesh,2010,376278.0
Uttar Pradesh,2011,390256.0
Uttar Pradesh,2012,403102.0
Uttarakhand,2005,35659.0
Uttarakhand,2006,36061.0
Uttarakhand,2007,39167.0
Uttarakhand,2008,41041.0
Uttarakhand,2009,44332.0
Uttarakhand,2010,46836.0
Uttarakhand,2011,49277.0
Uttarakhand,2012,52628.0
West Bengal,2005,195679.0
West Bengal,2006,199052.0
West Bengal,2007,208415.0
West Bengal,2008,211770.0
West Bengal,2009,290170.0
West Bengal,2010,291805.0
West Bengal,2011,299209.0
West Bengal,2012,315404.0
Andaman & Nicobar Islands,2013,1388.0
Andaman & Nicobar Islands,2014,1318.0
Andaman & Nicobar Islands,2015,1352.0
Andaman & Nicobar Islands,2016,1493.0
Andaman & Nicobar Islands,2017,1617.0
Andaman & Nicobar Islands,2018,1794.0
Andaman & Nicobar Islands,2019,1809.0
Andaman & Nicobar Islands,2020,1892.0
Andhra Pradesh@,2013,261657.0
Andhra Pradesh@,2014,178096.0
Andhra Pradesh@,2015,179022.0
Andhra Pradesh@,2016,174367.0
Andhra Pradesh@,2017,176474.0
Andhra Pradesh@,2018,218190.0
Andhra Pradesh@,2019,176351.0
Andhra Pradesh@,2020,178676.0
Arunachal Pradesh,2013,28095.0
Arunachal Pradesh,2014,24469.0
Arunachal Pradesh,2015,25362.0
Arunachal Pradesh,2016,30692.0
Arunachal Pradesh,2017,37025.0
Arunachal Pradesh,2018,50555.0
Arunachal Pradesh,2019,55262.0
Arunachal Pradesh,2020,52916.0
Assam,2013,288135.0
Assam,2014,313621.0
Assam,2015,326512.0
Assam,2016,329520.0
Assam,2017,337777.0
Assam,2018,343609.0
Assam,2019,399122.0
Assam,2020,450290.0
Bihar,2013,197239.0
Bihar,2014,209758.0
Bihar,2015,206010.0
Bihar,2016,206484.0
Bihar,2017,209549.0
Bihar,2018,290571.0
Bihar,2019,298205.0
Bihar,2020,299576.0
Chandigarh,2013,1993.0
Chandigarh,2014,2879.0
Chandigarh,2015,2935.0
Chandigarh,2016,2821.0
Chandigarh,2017,2821.0
Chandigarh,2018,2539.0
Chandigarh,2019,2573.0
Chandigarh,2020,2592.0
Chhattisgarh,2013,89236.0
Chhattisgarh,2014,94580.0
Chhattisgarh,2015,97534.0
Chhattisgarh,2016,95809.0
Chhattisgarh,2017,97845.0
Chhattisgarh,2018,102578.0
Chhattisgarh,2019,105074.0
Chhattisgarh,2020,111624.0
Dadra & Nagar Haveli,2013,810.0
Dadra & Nagar Haveli,2014,841.0
Dadra & Nagar Haveli,2015,865.0
