state,year,value
Odisha,2008,56.3
Odisha,2009,50.8
Odisha,2010,54.4
Odisha,2011,52.5
Odisha,2012,47.3
Odisha,2013,46.3
Odisha,2014,44.6
Sikkim,2004,22.4
Sikkim,2005,29.5
Sikkim,2006,45.3
Sikkim,2007,52.8
Sikkim,2008,46.8
Sikkim,2009,41.6
Sikkim,2010,37.2
Sikkim,2011,37.9
Sikkim,2012,33.1
Sikkim,2013,27.2
Sikkim,2014,26.5
West Bengal,2004,49.5
West Bengal,2005,52.3
West Bengal,2006,56.3
West Bengal,2007,64.7
West Bengal,2008,62.4
West Bengal,2009,60.7
West Bengal,2010,61.5
West Bengal,2011,63.7
West Bengal,2012,63.8
West Bengal,2013,62.0
West Bengal,2014,61.6
Chhattisgarh,2004,40.0
Chhattisgarh,2005,43.6
Chhattisgarh,2006,45.5
Chhattisgarh,2007,50.0
Chhattisgarh,2008,49.8
Chhattisgarh,2009,46.3
Chhattisgarh,2010,52.3
Chhattisgarh,2011,52.3
Chhattisgarh,2012,53.6
Chhattisgarh,2013,53.8
Chhattisgarh,2014,59.5
Madhya Pradesh,2004,46.9
Madhya Pradesh,2005,54.7
Madhya Pradesh,2006,60.5
Madhya Pradesh,2007,61.8
Madhya Pradesh,2008,60.1
Madhya Pradesh,2009,57.4
Madhya Pradesh,2010,60.6
Madhya Pradesh,2011,55.6
Madhya Pradesh,2012,56.6
Madhya Pradesh,2013,58.2
Madhya Pradesh,2014,60.4
Uttarakhand,2004,21.1
Uttarakhand,2005,24.3
Uttarakhand,2006,25.8
Uttarakhand,2007,26.7
Uttarakhand,2008,26.2
Uttarakhand,2009,25.3
Uttarakhand,2010,33.7
Uttarakhand,2011,35.4
Uttarakhand,2012,35.6
Uttarakhand,2013,34.8
Uttarakhand,2014,35.6
Uttar Pradesh,2004,33.1
Uttar Pradesh,2005,37.9
Uttar Pradesh,2006,41.0
Uttar Pradesh,2007,45.1
Uttar Pradesh,2008,43.7
Uttar Pradesh,2009,42.2
Uttar Pradesh,2010,43.3
Uttar Pradesh,2011,44.0
Uttar Pradesh,2012,44.0
Uttar Pradesh,2013,44.1
Uttar Pradesh,2014,44.6
Dadra & Nagar Haveli*,2004,15.6
Dadra & Nagar Haveli*,2005,34.8
Dadra & Nagar Haveli*,2006,49.3
Dadra & Nagar Haveli*,2007,20.6
Dadra & Nagar Haveli*,2008,23.9
Dadra & Nagar Haveli*,2009,18.1
Dadra & Nagar Haveli*,2010,60.0
Dadra & Nagar Haveli*,2011,34.8
Dadra & Nagar Haveli*,2012,30.1
Dadra & Nagar Haveli*,2013,37.1
Dadra & Nagar Haveli*,2014,40.8
Daman & Diu,2004,11.6
Daman & Diu,2005,11.5
Daman & Diu,2006,11.4
Daman & Diu,2007,15.6
Daman & Diu,2008,15.0
Daman & Diu,2009,19.3
Daman & Diu,2010,20.2
Daman & Diu,2011,21.3
Daman & Diu,2012,17.4
Daman & Diu,2013,19.9
Daman & Diu,2014,21.9
Goa,2004,21.7
Goa,2005,25.1
Goa,2006,23.2
Goa,2007,26.2
Goa,2008,29.4
Goa,2009,26.7
Goa,2010,26.5
Goa,2011,29.1
Goa,2012,28.1
Goa,2013,28.8
Goa,2014,28.7
Gujarat,2004,42.2
Gujarat,2005,46.5
Gujarat,2006,55.6
Gujarat,2007,63.7
Gujarat,2008,66.5
Gujarat,2009,63.7
Gujarat,2010,65.3
Gujarat,2011,66.2
Gujarat,2012,70.4
Gujarat,2013,72.8
Gujarat,2014,74.7
Maharashtra,2004,81.8
Maharashtra,2005,94.9
Maharashtra,2006,102.2
Maharashtra,2007,96.8
Maharashtra,2008,93.9
Maharashtra,2009,91.2
Maharashtra,2010,82.9
Maharashtra,2011,83.0
Maharashtra,2012,91.8
Maharashtra,2013,89.4
Maharashtra,2014,89.8
Andhra Pradesh,2004,65.9
Andhra Pradesh,2005,74.8
Andhra Pradesh,2006,81.3
Andhra Pradesh,2007,87.3
Andhra Pradesh,2008,90.4
Andhra Pradesh,2009,96.4
Andhra Pradesh,2010,105.1
Andhra Pradesh,2011,109.7
Andhra Pradesh,2012,111.3
Andhra Pradesh,2013,112.0
Andhra Pradesh,2014,111.3
Karnataka,2004,63.1
Karnataka,2005,73.8
Karnataka,2006,75.9
Karnataka,2007,76.3
Karnataka,2008,78.1
Karnataka,2009,77.3
Karnataka,2010,77.6
Karnataka,2011,72.7
Karnataka,2012,71.4
Karnataka,2013,71.9
Karnataka,2014,71.0
Kerala,2004,45.5
Kerala,2005,54.6
Kerala,2006,61.4
Kerala,2007,60.9
Kerala,2008,63.4
Kerala,2009,59.7
Kerala,2010,63.1
Kerala,2011,73.1
Kerala,2012,76.4
Kerala,2013,73.1
Kerala,2014,67.7
Lakshadweep,2004,8.0
Lakshadweep,2005,9.7
Lakshadweep,2006,11.5
Lakshadweep,2007,10.2
Lakshadweep,2008,7.5
Lakshadweep,2009,5.4
Lakshadweep,2010,7.3
Lakshadweep,2011,8.7
Lakshadweep,2012,9.7
Lakshadweep,2013,9.9
Lakshadweep,2014,8.6
Puducherry,2004,34.5
Puducherry,2005,38.3
Puducherry,2006,45.0
Puducherry,2007,47.9
Puducherry,2008,49.7
Puducherry,2009,51.4
Puducherry,2010,57.2
Puducherry,2011,62.7
